Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"repository.UsersRepositoryTest.shouldCreatingSellerWithExistingEmail",,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,6,6,0,5,1,0,5,6,4,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldDeniedPermission",,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,5,4,0,3,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetActionsPerProductionUser",,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,4,6,0,6,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetAllSupervisorsEmail",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,3,0,6,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetSeller",,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,6,7,0,8,1,0,6,7,5,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetSupervisor",,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,4,6,0,8,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetSupervisors",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,3,5,0,9,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetUserByEmail",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldGetUserById",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldListAllProductionUsers",,,,,,,,,,,,,,,,,,,,,,,,,4,14,1,13,8,11,0,7,1,0,8,9,5,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldSaveAdminExistingEmailLocally",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,5,3,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldUpdateResellerWithDuplicateEmail",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,4,4,0,4,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldUpdateSeller",,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,4,6,0,8,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldUpdateSeller1",,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,7,9,0,11,1,0,8,9,5,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldUpdateSupervisor",,,,,,,,,,,,,,,,,,,,,,,,,4,13,1,12,6,10,0,10,1,0,7,8,4,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.shouldUserNotFound",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.UsersRepositoryTest.start",,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,11,1,9,0,16,1,0,9,10,1,9,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"repository.builder",0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Package,"repository.builder.pagination",1,1,1,1,6,0,6,0,,,,3,0,3,3,,6,9,6,,0,0,0,6,,120,23,79,47,26,18,,,,40,49,37,12,,,,,,1,1,1,1,,,0,,,0.23,6,6,6,6
Public Class,"repository.builder.pagination.AccountsPage",1,1,1,1,6,0,6,0,1,4,0,,0,1,,,2,3,2,14,0,0,0,2,,32,5,21,10,9,6,,,,8,11,7,4,,,,,,1,1,1,1,,0,0,,12,0.29,2,2,2,2
Public Constructor,"repository.builder.pagination.AccountsPage.AccountsPage",,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,3,0,5,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.builder.pagination.AccountsPage.toString",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"repository.builder.pagination.BatchesPage",1,1,1,1,6,0,6,0,1,4,0,,0,1,,,2,3,2,14,0,0,0,2,,30,3,21,11,8,6,,,,8,11,7,4,,,,,,1,1,1,1,,0,0,,25,0.29,2,2,2,2
Public Constructor,"repository.builder.pagination.BatchesPage.BatchesPage",,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,3,0,5,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.builder.pagination.BatchesPage.toString",,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"repository.builder.pagination.ClientsPage",1,1,1,1,6,0,6,0,1,4,0,,0,1,,,2,3,2,14,0,0,0,2,,32,5,21,10,9,6,,,,8,11,7,4,,,,,,1,1,1,1,,0,0,,12,0.29,2,2,2,2
Public Constructor,"repository.builder.pagination.ClientsPage.ClientsPage",,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,3,0,5,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"repository.builder.pagination.ClientsPage.toString",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"repository.builder.report",1,1,1,1,4,0,4,0,,,,5,1,1,5,,4,3,5,,0,0,0,5,,90,25,50,23,17,15,,,,22,32,22,10,,,,,,1,1,1,1,,,0,,,0.30,5,5,5,5
Public Class,"repository.builder.report.GeneralReport",1,1,1,1,6,1,5,0,1,0,0,,0,0,,,1,0,1,14,0,0,0,1,,10,3,7,2,3,0,,,,1,3,2,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Constructor,"repository.builder.report.GeneralReport.GeneralReport",,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,5,1,3,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"repository.builder.report.PackageReport",1,1,1,1,5,0,5,0,1,0,0,,0,0,,,1,0,1,14,0,0,0,1,,9,2,7,2,3,0,,,,1,3,2,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Constructor,"repository.builder.report.PackageReport.PackageReport",,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,3,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"repository.builder.report.ProductionUserReport",1,1,1,1,6,1,5,0,1,0,0,,0,0,,,1,0,1,14,0,0,0,1,,11,4,7,2,3,0,,,,1,3,2,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Constructor,"repository.builder.report.ProductionUserReport.ProductionUserReport",,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,5,1,3,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"repository.builder.report.ReportBuilder",1,1,1,1,4,0,4,0,1,1,3,,0,0,,,1,3,1,13,0,0,0,1,,14,2,9,5,3,3,,,,5,7,5,2,,,,,,1,1,1,1,,0,0,,33,0.33,1,1,1,1
Public Constructor,"repository.builder.report.ReportBuilder.ReportBuilder",,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"repository.builder.report.ReportFactory",1,1,1,1,3,0,3,0,1,7,0,,1,1,,,0,0,1,13,0,0,0,1,,22,7,12,4,5,3,,,,6,8,3,5,,,,,,1,1,1,1,,0,0,,0,0.25,1,1,1,1
Public Static Method,"repository.builder.report.ReportFactory.getReportBuilder",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"security",1,1,1,1,6,0,5,0,,,,8,1,8,8,,8,1,9,,0,0,0,9,,250,38,152,90,56,60,,,,81,109,78,31,,,,,,6,6,6,6,,,3,,,0.39,23,23,23,23
Public Class,"security.AuthInterceptor",6,6,6,6,36,2,34,0,1,6,0,,0,3,,,1,0,1,13,0,0,0,1,,46,3,40,12,31,3,,,,21,28,11,17,,,,,,6,6,6,6,,1,3,,0,0.07,6,6,6,6
Public Method,"security.AuthInterceptor.call",,,,,,,,,,,,,,,,,,,,,,,,,5,36,2,34,7,28,0,16,6,1,18,24,7,17,6,6,6,6,9,,,,,9,,3,9,,0.00,,,,
Private Method,"security.AuthInterceptor.call.(catch_1).(lambda_expr_3)",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"security.AuthInterceptor.call.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"security.AuthInterceptor.call.(lambda_expr_2)",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Annotation,"security.AuthenticationInterceptor",0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,,7,2,2,1,0,3,,,,0,1,1,0,,,,,,0,0,0,0,,0,0,,0,1.50,0,0,0,0
Public Class,"security.AuthenticationService",0,0,0,0,0,0,0,0,1,1,0,,0,3,,,0,0,0,12,0,0,0,0,,46,2,5,4,3,39,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,7.80,0,0,0,0
Public Class,"security.AuthorizationInterceptor",6,6,6,6,19,2,17,0,1,5,0,,0,0,,,1,0,1,13,0,0,0,1,,25,2,20,4,10,3,,,,4,13,5,8,,,,,,6,6,6,6,,1,3,,0,0.15,6,6,6,6
Public Method,"security.AuthorizationInterceptor.call",,,,,,,,,,,,,,,,,,,,,,,,,2,19,2,17,2,10,0,7,6,1,4,12,4,8,6,6,6,6,9,,,,,9,,3,9,,0.00,,,,
Private Method,"security.AuthorizationInterceptor.call.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Annotation,"security.Authorized",1,1,1,1,1,0,1,0,0,1,0,,0,0,,,1,0,1,1,0,0,0,1,,3,0,3,2,0,0,,,,1,2,2,0,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Abstract Method,"security.Authorized.permissions",,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"security.NoOpTokenProvider",1,1,1,1,3,0,3,0,2,3,0,,0,0,,,2,0,2,14,0,0,0,2,,14,1,10,5,2,3,,,,2,5,3,2,,,,,,1,1,1,1,,0,0,,0,0.30,2,2,2,2
Public Method,"security.NoOpTokenProvider.generateToken",,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"security.NoOpTokenProvider.validateToken",,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"security.SecurityUtils",1,1,1,1,5,0,5,0,1,3,0,,1,0,,,0,0,1,13,0,0,0,1,,12,2,7,4,3,3,,,,3,5,4,1,,,,,,1,1,1,1,,0,0,,0,0.43,1,1,1,1
Public Static Method,"security.SecurityUtils.decodeCredentials",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,3,0,4,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"security.TokenAuthentication",1,1,1,1,3,0,3,0,1,6,0,,0,2,,,3,1,3,15,0,0,0,3,,24,5,16,9,7,3,,,,8,12,9,3,,,,,,1,1,1,1,,0,0,,66,0.19,3,3,3,3
Public Constructor,"security.TokenAuthentication.TokenAuthentication",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"security.TokenAuthentication.tokenize",,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"security.TokenAuthentication.validate",,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"security.credentials",1,1,1,1,5,0,5,0,,,,1,2,3,1,,3,0,5,,0,2,0,3,,53,12,41,21,17,0,,,,19,28,18,10,,,,,,3,3,3,3,,,2,,,0.00,8,8,8,7
Public Class,"security.credentials.CredentialsProvider",1,1,1,1,5,0,5,0,1,3,0,,2,3,,,3,0,5,17,0,2,0,3,,43,9,34,14,17,0,,,,12,21,11,10,,,,,,3,3,3,3,,0,2,,80,0.00,8,8,8,7
Private Constructor,"security.credentials.CredentialsProvider.CredentialsProvider",,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Method,"security.credentials.CredentialsProvider.credentials",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,3,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Static Method,"security.credentials.CredentialsProvider.getCredentials",,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"security.credentials.CredentialsProvider.validate",,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,14,4,9,0,5,3,0,5,8,3,5,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Public Method,"security.credentials.CredentialsProvider.validateCredentials",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"security.exceptions",1,1,1,1,3,0,3,0,,,,1,0,0,1,,1,0,1,,0,0,0,1,,8,2,6,3,1,0,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.00,1,1,1,1
Public Class,"security.exceptions.InvalidCredentialsExceptions",1,1,1,1,3,0,3,0,1,1,0,,0,0,,,1,0,1,39,0,0,0,1,,5,0,5,2,1,0,,,,1,3,2,1,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Constructor,"security.exceptions.InvalidCredentialsExceptions.InvalidCredentialsExceptions",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"security.permission",1,1,1,1,2,0,2,0,,,,2,0,1,2,,3,64,3,,0,0,0,3,,119,19,90,77,8,10,,,,15,19,11,8,,,,,,2,2,2,1,,,1,,,0.11,4,4,4,3
Public Enum Type,"security.permission.ActionType",1,1,1,1,0,0,0,0,1,1,0,,0,0,,,2,64,2,27,0,0,0,2,,81,8,66,65,0,7,,,,0,1,1,0,,,,,,1,1,1,1,,0,0,,100,0.11,2,2,2,2
Public Method,"security.permission.ActionType.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"security.permission.ActionType.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"security.permission.UserPermissionService",2,2,2,1,7,0,7,0,1,11,0,,0,1,,,1,0,1,13,0,0,0,1,,27,7,17,5,8,3,,,,8,11,3,8,,,,,,2,2,2,1,,0,1,,0,0.18,2,2,2,1
Public Method,"security.permission.UserPermissionService.hasPermission",,,,,,,,,,,,,,,,,,,,,,,,,81,7,0,7,2,3,0,5,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Package,"security.tokengenerators",1,1,1,1,10,1,9,0,,,,2,0,0,2,,4,3,4,,2,0,0,2,,88,19,63,40,30,6,,,,44,51,38,13,,,,,,3,3,3,3,,,2,,,0.10,7,7,7,6
Public Class,"security.tokengenerators.NimbusDSTokenProvider",2,2,2,2,20,3,17,0,2,7,0,,0,0,,,2,3,2,14,0,0,0,2,,56,12,41,19,30,3,,,,24,30,17,13,,,,,,3,3,3,3,,0,2,,16,0.07,5,5,5,4
Public Method,"security.tokengenerators.NimbusDSTokenProvider.generateToken",,,,,,,,,,,,,,,,,,,,,,,,,6,24,6,18,7,15,0,10,2,0,13,15,7,8,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"security.tokengenerators.NimbusDSTokenProvider.validateToken",,,,,,,,,,,,,,,,,,,,,,,,,4,17,1,16,6,12,0,8,3,0,8,11,6,5,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Public Interface,"security.tokengenerators.TokenProvider",1,1,1,1,1,0,1,0,0,3,2,,0,0,,,2,0,2,2,2,0,0,0,,6,2,4,3,0,0,,,,2,3,3,0,,,,,,1,1,1,1,,0,0,,0,0.00,2,2,2,2
Abstract Method,"security.tokengenerators.TokenProvider.generateToken",,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Abstract Method,"security.tokengenerators.TokenProvider.validateToken",,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"security.tokengenerators.exception",1,1,1,1,2,0,2,0,,,,1,0,0,1,,1,0,1,,0,0,0,1,,9,1,5,3,0,3,,,,1,3,3,0,,,,,,1,1,1,1,,,0,,,0.60,1,1,1,1
Public Class,"security.tokengenerators.exception.TokenException",1,1,1,1,2,0,2,0,1,1,0,,0,0,,,1,0,1,39,0,0,0,1,,4,0,4,2,0,0,,,,0,2,2,0,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Constructor,"security.tokengenerators.exception.TokenException.TokenException",,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"services",1,1,1,1,10,1,8,0,,,,8,9,11,8,,115,13,124,,0,15,0,109,,1919,581,1301,633,645,39,,,,755,964,523,441,,,,,,7,7,7,4,,,3,,,0.03,203,203,211,135
Public Class,"services.BatchService",1,1,2,1,11,2,9,0,1,43,0,,0,0,,,28,2,28,40,0,5,0,23,,372,95,272,87,164,6,,,,131,195,75,120,,,,,,4,4,5,4,,0,3,,57,0.02,55,55,60,35
Public Constructor,"services.BatchService.BatchService",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,5,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"services.BatchService.BatchService",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"services.BatchService.createBatch",,,,,,,,,,,,,,,,,,,,,,,,,8,10,1,9,4,6,0,8,1,0,6,7,3,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.createBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,12,16,4,12,3,8,0,13,2,0,6,8,2,6,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"services.BatchService.createBatches",,,,,,,,,,,,,,,,,,,,,,,,,9,17,2,15,6,10,0,5,3,0,8,12,6,6,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Method,"services.BatchService.createBatches",,,,,,,,,,,,,,,,,,,,,,,,,5,14,3,11,3,7,0,7,4,1,5,10,5,5,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"services.BatchService.createObservations",,,,,,,,,,,,,,,,,,,,,,,,,7,8,1,7,4,3,0,6,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.finishBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,7,16,5,11,4,7,0,11,2,0,6,8,3,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"services.BatchService.finishBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,11,30,10,20,4,14,0,16,8,1,10,14,3,11,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"services.BatchService.finishBatches",,,,,,,,,,,,,,,,,,,,,,,,,12,29,8,20,8,15,1,15,3,0,11,15,7,8,3,3,3,1,1,,,,,0,,2,0,,0.05,,,,
Private Method,"services.BatchService.finishBatches",,,,,,,,,,,,,,,,,,,,,,,,,10,35,10,24,4,18,2,15,5,1,15,20,4,16,4,4,5,1,0,,,,,0,,2,0,,0.08,,,,
Public Method,"services.BatchService.finishCurrentStatus",,,,,,,,,,,,,,,,,,,,,,,,,6,11,3,8,4,5,0,8,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.generateProtocol",,,,,,,,,,,,,,,,,,,,,,,,,6,13,1,12,6,7,0,7,2,0,6,8,4,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Method,"services.BatchService.generateProtocol",,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.getBatch",,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.getBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,9,12,2,10,4,6,0,8,2,0,5,7,3,4,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
Private Method,"services.BatchService.getPackage",,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.getTotalBatchesPerPackage",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.getTotalBatchesPerStatus",,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.listAllBatches",,,,,,,,,,,,,,,,,,,,,,,,,20,6,0,6,3,2,0,5,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.listBatchesByClient",,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,5,2,2,0,5,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.listBatchesByDate",,,,,,,,,,,,,,,,,,,,,,,,,8,5,0,5,2,2,0,5,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.mapBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,1,4,0,6,3,0,2,6,2,4,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Public Method,"services.BatchService.mapStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,15,2,9,0,8,4,1,5,10,3,7,4,4,4,4,4,,,,,4,,3,4,,0.00,,,,
Public Method,"services.BatchService.mapUrgencyStatus",,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,10,1,6,0,4,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Method,"services.BatchService.updateBatch",,,,,,,,,,,,,,,,,,,,,,,,,11,11,3,8,4,5,0,8,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.BatchService.updateErrorsPerBatch",,,,,,,,,,,,,,,,,,,,,,,,,8,22,3,19,4,12,0,11,4,1,8,13,4,9,4,4,5,1,1,,,,,0,,3,0,,0.00,,,,
Private Method,"services.BatchService.validFinalStatus",,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,3,0,2,2,0,1,3,1,2,2,2,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Class,"services.ClientService",1,1,1,1,8,1,6,0,1,31,0,,0,0,,,35,2,35,47,0,5,0,30,,329,79,242,81,134,9,,,,117,170,61,109,,,,,,5,5,5,1,,0,3,,60,0.04,51,51,53,35
Public Constructor,"services.ClientService.ClientService",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,5,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"services.ClientService.changeClientLicense",,,,,,,,,,,,,,,,,,,,,,,,,7,10,1,9,3,5,0,7,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"services.ClientService.changeClientTrialDays",,,,,,,,,,,,,,,,,,,,,,,,,7,7,1,6,3,3,0,4,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
