name;atfd;laa;fdp
javax.servlet.ServletResponse:429;0;-1.0;0
javax.servlet.ServletResponse:444;0;-1.0;0
javax.servlet.ServletResponseWrapper:58;0;-1.0;0
javax.servlet.ServletResponseWrapper:68;0;1.0;0
javax.servlet.ServletResponseWrapper:82;0;1.0;0
javax.servlet.ServletResponseWrapper:91;0;-1.0;0
javax.servlet.ServletResponseWrapper:101;0;-1.0;0
javax.servlet.ServletResponseWrapper:111;0;-1.0;0
javax.servlet.ServletResponseWrapper:120;0;1.0;0
javax.servlet.ServletResponseWrapper:129;0;1.0;0
javax.servlet.ServletResponseWrapper:140;0;-1.0;0
javax.servlet.ServletResponseWrapper:148;0;1.0;0
javax.servlet.ServletResponseWrapper:156;0;-1.0;0
javax.servlet.ServletResponseWrapper:165;0;-1.0;0
javax.servlet.ServletResponseWrapper:173;0;-1.0;0
javax.servlet.ServletResponseWrapper:182;0;-1.0;0
javax.servlet.ServletResponseWrapper:191;0;-1.0;0
javax.servlet.ServletResponseWrapper:200;0;1.0;0
javax.servlet.ServletResponseWrapper:208;0;-1.0;0
javax.servlet.ServletResponseWrapper:218;1;0.75;1
javax.servlet.ServletResponseWrapper:235;3;0.5;3
javax.servlet.ServletSecurityElement:109;0;-1.0;0
javax.servlet.ServletSecurityElement:113;0;-1.0;0
javax.servlet.ServletSecurityElement:117;1;0.8;1
javax.servlet.SessionCookieConfig:32;0;-1.0;0
javax.servlet.SessionCookieConfig:34;0;-1.0;0
javax.servlet.SessionCookieConfig:41;0;-1.0;0
javax.servlet.SessionCookieConfig:43;0;-1.0;0
javax.servlet.SessionCookieConfig:50;0;-1.0;0
javax.servlet.SessionCookieConfig:52;0;-1.0;0
javax.servlet.SessionCookieConfig:59;0;-1.0;0
javax.servlet.SessionCookieConfig:61;0;-1.0;0
javax.servlet.SessionCookieConfig:68;0;-1.0;0
javax.servlet.SessionCookieConfig:70;0;-1.0;0
javax.servlet.SessionCookieConfig:77;0;-1.0;0
javax.servlet.SessionCookieConfig:79;0;-1.0;0
javax.servlet.SessionCookieConfig:87;0;-1.0;0
javax.servlet.SessionCookieConfig:89;0;-1.0;0
javax.servlet.UnavailableException:166;0;1.0;0
javax.servlet.UnavailableException:179;0;1.0;0
javax.servlet.UnavailableException:200;0;1.0;0
javax.servlet.descriptor.JspConfigDescriptor:26;0;-1.0;0
javax.servlet.descriptor.JspConfigDescriptor:27;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:26;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:27;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:28;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:29;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:30;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:31;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:32;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:33;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:34;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:35;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:36;0;-1.0;0
javax.servlet.descriptor.JspPropertyGroupDescriptor:37;0;-1.0;0
javax.servlet.descriptor.TaglibDescriptor:24;0;-1.0;0
javax.servlet.descriptor.TaglibDescriptor:25;0;-1.0;0
javax.servlet.http.Cookie:169;0;1.0;0
javax.servlet.http.Cookie:187;0;1.0;0
javax.servlet.http.Cookie:215;1;0.5;1
javax.servlet.http.Cookie:233;0;1.0;0
javax.servlet.http.Cookie:263;0;1.0;0
javax.servlet.http.Cookie:285;0;1.0;0
javax.servlet.http.Cookie:313;0;1.0;0
javax.servlet.http.Cookie:333;0;1.0;0
javax.servlet.http.Cookie:355;0;1.0;0
javax.servlet.http.Cookie:374;0;1.0;0
javax.servlet.http.Cookie:390;0;1.0;0
javax.servlet.http.Cookie:417;0;1.0;0
javax.servlet.http.Cookie:435;0;1.0;0
javax.servlet.http.Cookie:458;0;1.0;0
javax.servlet.http.Cookie:482;0;1.0;0
javax.servlet.http.Cookie:562;0;1.0;0
javax.servlet.http.Cookie:587;1;0.0;1
javax.servlet.http.Cookie:601;0;1.0;0
javax.servlet.http.Cookie:611;0;1.0;0
javax.servlet.http.HttpServlet:167;4;0.33333334;3
javax.servlet.http.HttpServlet:201;0;1.0;0
javax.servlet.http.HttpServlet:238;1;0.75;1
javax.servlet.http.HttpServlet:305;4;0.33333334;3
javax.servlet.http.HttpServlet:360;4;0.33333334;3
javax.servlet.http.HttpServlet:407;4;0.33333334;3
javax.servlet.http.HttpServlet:421;6;0.4;4
javax.servlet.http.HttpServlet:476;5;0.77272725;4
javax.servlet.http.HttpServlet:555;7;0.36363637;2
javax.servlet.http.HttpServlet:611;7;0.6956522;4
javax.servlet.http.HttpServlet:678;1;0.75;1
javax.servlet.http.HttpServlet:710;0;1.0;0
javax.servlet.http.HttpServlet:746;1;0.5;1
javax.servlet.http.HttpServlet:755;0;1.0;0
javax.servlet.http.HttpServlet:761;0;1.0;0
javax.servlet.http.HttpServlet:766;1;0.8;1
javax.servlet.http.HttpServlet:799;0;1.0;0
javax.servlet.http.HttpServlet:804;0;1.0;0
javax.servlet.http.HttpServlet:809;1;0.8;1
javax.servlet.http.HttpServletRequest:82;0;-1.0;0
javax.servlet.http.HttpServletRequest:100;0;-1.0;0
javax.servlet.http.HttpServletRequest:140;0;-1.0;0
javax.servlet.http.HttpServletRequest:166;0;-1.0;0
javax.servlet.http.HttpServletRequest:199;0;-1.0;0
javax.servlet.http.HttpServletRequest:226;0;-1.0;0
javax.servlet.http.HttpServletRequest:254;0;-1.0;0
javax.servlet.http.HttpServletRequest:272;0;-1.0;0
javax.servlet.http.HttpServletRequest:301;0;-1.0;0
javax.servlet.http.HttpServletRequest:328;0;-1.0;0
javax.servlet.http.HttpServletRequest:349;0;-1.0;0
javax.servlet.http.HttpServletRequest:368;0;-1.0;0
javax.servlet.http.HttpServletRequest:388;0;-1.0;0
javax.servlet.http.HttpServletRequest:410;0;-1.0;0
javax.servlet.http.HttpServletRequest:428;0;-1.0;0
javax.servlet.http.HttpServletRequest:450;0;-1.0;0
javax.servlet.http.HttpServletRequest:484;0;-1.0;0
javax.servlet.http.HttpServletRequest:504;0;-1.0;0
javax.servlet.http.HttpServletRequest:529;0;-1.0;0
javax.servlet.http.HttpServletRequest:570;0;-1.0;0
javax.servlet.http.HttpServletRequest:588;0;-1.0;0
javax.servlet.http.HttpServletRequest:610;0;-1.0;0
javax.servlet.http.HttpServletRequest:628;0;-1.0;0
javax.servlet.http.HttpServletRequest:647;0;-1.0;0
javax.servlet.http.HttpServletRequest:661;0;-1.0;0
javax.servlet.http.HttpServletRequest:673;0;-1.0;0
javax.servlet.http.HttpServletRequest:689;0;-1.0;0
javax.servlet.http.HttpServletRequest:699;0;-1.0;0
javax.servlet.http.HttpServletRequest:710;0;-1.0;0
javax.servlet.http.HttpServletRequest:724;0;-1.0;0
javax.servlet.http.HttpServletRequestWrapper:50;0;-1.0;0
javax.servlet.http.HttpServletRequestWrapper:59;0;-1.0;0
javax.servlet.http.HttpServletRequestWrapper:67;0;-1.0;0
javax.servlet.http.HttpServletRequestWrapper:75;0;1.0;0
javax.servlet.http.HttpServletRequestWrapper:83;0;1.0;0
javax.servlet.http.HttpServletRequestWrapper:91;0;1.0;0
javax.servlet.http.HttpServletRequestWrapper:100;0;-1.0;0
javax.servlet.http.HttpServletRequestWrapper:109;0;1.0;0
javax.servlet.http.HttpServletRequestWrapper:117;0;-1.0;0
javax.servlet.http.HttpServletRequestWrapper:125;0;-1.0;0
