name;atfd;laa;fdp
net.sourceforge.jarbundler.JarBundler:388;1;0.5;1
net.sourceforge.jarbundler.JarBundler:395;1;0.5;1
net.sourceforge.jarbundler.JarBundler:403;2;0.5;2
net.sourceforge.jarbundler.JarBundler:417;1;0.5;1
net.sourceforge.jarbundler.JarBundler:424;1;0.5;1
net.sourceforge.jarbundler.JarBundler:431;1;0.5;1
net.sourceforge.jarbundler.JarBundler:438;0;1.0;0
net.sourceforge.jarbundler.JarBundler:446;1;0.5;1
net.sourceforge.jarbundler.JarBundler:453;0;1.0;0
net.sourceforge.jarbundler.JarBundler:460;0;1.0;0
net.sourceforge.jarbundler.JarBundler:467;0;1.0;0
net.sourceforge.jarbundler.JarBundler:474;0;1.0;0
net.sourceforge.jarbundler.JarBundler:481;0;1.0;0
net.sourceforge.jarbundler.JarBundler:488;0;1.0;0
net.sourceforge.jarbundler.JarBundler:495;1;0.5;1
net.sourceforge.jarbundler.JarBundler:502;1;0.5;1
net.sourceforge.jarbundler.JarBundler:509;1;0.5;1
net.sourceforge.jarbundler.JarBundler:523;1;0.5;1
net.sourceforge.jarbundler.JarBundler:542;1;0.5;1
net.sourceforge.jarbundler.JarBundler:549;0;1.0;0
net.sourceforge.jarbundler.JarBundler:552;0;1.0;0
net.sourceforge.jarbundler.JarBundler:578;1;0.5;1
net.sourceforge.jarbundler.JarBundler:588;1;0.5;1
net.sourceforge.jarbundler.JarBundler:592;1;0.5;1
net.sourceforge.jarbundler.JarBundler:596;1;0.5;1
net.sourceforge.jarbundler.JarBundler:603;4;0.42857143;3
net.sourceforge.jarbundler.JarBundler:616;0;1.0;0
net.sourceforge.jarbundler.JarBundler:623;4;0.5;3
net.sourceforge.jarbundler.JarBundler:638;4;0.5;3
net.sourceforge.jarbundler.JarBundler:653;0;1.0;0
net.sourceforge.jarbundler.JarBundler:661;0;1.0;0
net.sourceforge.jarbundler.JarBundler:665;0;1.0;0
net.sourceforge.jarbundler.JarBundler:669;0;1.0;0
net.sourceforge.jarbundler.JarBundler:673;0;1.0;0
net.sourceforge.jarbundler.JarBundler:677;0;1.0;0
